Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","356","India","5312","Area harvested","01379.01","Areca nuts","2017","2017","ha","455000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01379.01","Areca nuts","2017","2017","kg/ha","1589","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01379.01","Areca nuts","2018","2018","ha","497000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01379.01","Areca nuts","2018","2018","kg/ha","1676.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01379.01","Areca nuts","2019","2019","ha","522000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01379.01","Areca nuts","2019","2019","kg/ha","1726.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01379.01","Areca nuts","2020","2020","ha","747000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01379.01","Areca nuts","2020","2020","kg/ha","1850.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01379.01","Areca nuts","2021","2021","ha","794000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01379.01","Areca nuts","2021","2021","kg/ha","1968.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01379.01","Areca nuts","2022","2022","ha","849000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01379.01","Areca nuts","2022","2022","kg/ha","1962.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01379.01","Areca nuts","2023","2023","ha","938000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01379.01","Areca nuts","2023","2023","kg/ha","1459.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01379.01","Areca nuts","2024","2024","ha","949403","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01379.01","Areca nuts","2024","2024","kg/ha","1486.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01312","Bananas","2000","2000","ha","469700","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2000","2000","kg/ha","30098.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01312","Bananas","2001","2001","ha","466200","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2001","2001","kg/ha","30480.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01312","Bananas","2002","2002","ha","475300","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2002","2002","kg/ha","27991.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01312","Bananas","2003","2003","ha","498600","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2003","2003","kg/ha","27791","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01312","Bananas","2004","2004","ha","589600","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2004","2004","kg/ha","28399.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01312","Bananas","2005","2005","ha","569500","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2005","2005","kg/ha","33165.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01312","Bananas","2006","2006","ha","604200","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2006","2006","kg/ha","34753.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01312","Bananas","2007","2007","ha","658000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2007","2007","kg/ha","36205.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01312","Bananas","2008","2008","ha","709000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2008","2008","kg/ha","36977.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01312","Bananas","2009","2009","ha","770300","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2009","2009","kg/ha","34362.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01312","Bananas","2010","2010","ha","830000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2010","2010","kg/ha","35879.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01312","Bananas","2011","2011","ha","796500","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2011","2011","kg/ha","35725.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01312","Bananas","2012","2012","ha","776000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2012","2012","kg/ha","34161.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01312","Bananas","2013","2013","ha","796000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2013","2013","kg/ha","34642","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01312","Bananas","2014","2014","ha","802570","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2014","2014","kg/ha","37036.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01312","Bananas","2015","2015","ha","822000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2015","2015","kg/ha","35548.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01312","Bananas","2016","2016","ha","841000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2016","2016","kg/ha","34643.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01312","Bananas","2017","2017","ha","860000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2017","2017","kg/ha","35438.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01312","Bananas","2018","2018","ha","884000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2018","2018","kg/ha","34850.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01312","Bananas","2019","2019","ha","866000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2019","2019","kg/ha","35173.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01312","Bananas","2020","2020","ha","897000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2020","2020","kg/ha","36340","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01312","Bananas","2021","2021","ha","924000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2021","2021","kg/ha","35781.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01312","Bananas","2022","2022","ha","963000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2022","2022","kg/ha","35854.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01312","Bananas","2023","2023","ha","994000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2023","2023","kg/ha","36835","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01312","Bananas","2024","2024","ha","948469","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2024","2024","kg/ha","39658","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0115","Barley","2000","2000","ha","724500","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0115","Barley","2000","2000","kg/ha","1997.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0115","Barley","2001","2001","ha","777500","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0115","Barley","2001","2001","kg/ha","1840","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0115","Barley","2002","2002","ha","659500","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0115","Barley","2002","2002","kg/ha","2160","A","Official figure",""
